word,category,meanHappiness,meanAnger,meanSadness,meanFear,meanDisgust
rzeźnik,U,1.8461539,2.6538463,2.4230769,3.8461537,4.0384617
logiczny,U,4.0384617,1.7692307,1.4230769,1.4615384,1.3846154
pakt,U,2.6538463,2.5384614,2.3461537,2.8076923,1.8846154
wydatki,U,1.5384616,4.3076925,3.9615386,4.1538463,2.7692308
bóg,U,4.576923,2.1538463,2.5769231,3.1538463,1.8461539
pamiątka,U,4.923077,1.3846154,2.6923077,1.6153846,1.4615384
płynąć,U,4.3076925,1.6538461,2,3.3076923,1.5384616
fotel,U,4.269231,1.3846154,1.5,1.6153846,1.1923077
gruszkowy,U,3.8846154,1.3461539,1.2307693,1.2307693,1.3076923
stereotypowy,U,1.6538461,3.6153846,2.5384614,2.6153846,3.4230769
tata,U,4.8461537,2.3461537,2.1153846,1.8076923,1.5384616
litr,U,3.1153846,1.4615384,1.4230769,2.0384614,1.5769231
puszcza,U,4,1.5384616,1.6923077,3.6923077,1.6153846
malaria,U,1.2307693,3.4615386,4.3461537,5.3461537,5.0384617
przenosić,U,2.2692308,2.1153846,1.9615384,2.1538463,1.5384616
leczyć,U,3.3461537,1.3846154,1.9615384,2.9615386,1.6153846
wyrazisty,U,3.4615386,1.5,1.4615384,1.6923077,1.3461539
zdzira,U,1.3461539,4.8461537,3.5384614,2.7307692,4.8076925
staw,U,3.8461537,1.6153846,1.7692307,2.4230769,1.6153846
kapitulować,U,1.3461539,3.8461537,4.1153846,3.6538463,2.6153846
ciasto,U,5.230769,1.4615384,1.5769231,1.5,1.4615384
gardło,U,1.5,2,1.8461539,2.4615386,1.9615384
opiekuńczy,U,5.4615383,1.5769231,1.4230769,1.6923077,1.3076923
magia,U,4.1923075,1.6538461,1.7307693,2.8846154,1.7307693
cytat,U,3.1538463,1.5,1.7307693,1.5384616,1.1923077
hymn,U,4.730769,1.3076923,1.7307693,1.4615384,1.2692307
wskazywać,U,2.1538463,2.0384614,1.7692307,2.2307692,1.8076923
getto,U,1.1538461,5.1923075,5.6153846,5.230769,5
wieżowiec,U,3,2.1923077,2.1153846,2.9230769,1.8076923
tajemnica,U,3.8461537,2.2307692,1.8076923,3.2692308,1.9230769
odmawiać,U,1.8846154,3.2307692,3.1153846,3.3846154,2.6153846
kasyno,U,2.6153846,3.1538463,2.4230769,3.6153846,3.2307692
opanować,U,3.8846154,1.9230769,1.7692307,2.3461537,1.4230769
tragiczny,U,1.1538461,3.3076923,4.923077,4.6153846,2.5
żartować,U,4.923077,2.3461537,1.5,1.7307693,1.4615384
dziwny,U,2.1153846,2.0769231,2.1153846,3.1923077,2.6923077
telepać,U,1.6538461,2.8461537,2.4615386,3.1153846,2.8846154
klient,U,2.6923077,2.8076923,1.9615384,2.5384614,2.1538463
peerelowski,U,1.9615384,3.3846154,3.3461537,3.0384614,3.3076923
papuga,U,4.1153846,1.5384616,1.3846154,1.7692307,1.4230769
założenie,U,2.2307692,1.6923077,1.6538461,2.0769231,1.6538461
herezja,U,1.2307693,4.0384617,3.5769231,3.3076923,3.5384614
rdzewieć,U,1.4615384,2.6153846,3.0384614,2.3076923,2.3076923
piwnica,U,2.1923077,1.9615384,2.0384614,3.5,3
łaska,U,3.8076923,2.3461537,1.9615384,2.0384614,2.1538463
bezduszny,U,1.2692307,4.4615383,4.4615383,3.9615386,4.4615383
kabel,U,1.8846154,3.0769231,2.2692308,2.8076923,2.5384614
tyrać,U,1.1923077,5.0384617,3.8076923,3.3076923,3.5
wysadzać,U,2.0384614,2.6153846,2.6923077,3.9230769,2
pień,U,2.3846154,1.5769231,1.7692307,1.8076923,1.4615384
ciągnąć,U,2.5384614,2,1.6538461,1.8461539,2.1538463
puder,U,3.1153846,1.7307693,1.5,1.5,1.5384616
trąd,U,1,2.5384614,3.7692308,4.423077,4.923077
stopień,U,2.8846154,1.8076923,2,2.5769231,1.6923077
umowa,U,3.3846154,2.1153846,1.7692307,2.7307692,1.8461539
alkoholik,U,1.3076923,5.3846154,5.3461537,4.8461537,5.230769
aresztować,U,1.2692307,4.1923075,3.8846154,4.6923075,2.5769231
ostry,U,2.2692308,2.7692308,2.3076923,3.6538463,2.1538463
talerz,U,2.7307692,1.8846154,1.5384616,1.5,1.2692307
idealny,U,4.9615383,1.8846154,1.6153846,2.2307692,1.6153846
wierność,U,5.6153846,1.4230769,1.5,3.0384614,1.3461539
piekarnik,U,3.6538463,1.3846154,1.6538461,2.1923077,1.1538461
winny,U,1.4615384,3.8461537,4,3.8461537,2.6923077
siostra,U,4.8461537,1.8846154,1.5384616,1.5,1.1923077
puszka,U,3.0384614,2.1538463,2.1153846,2.2692308,2.0384614
zajmować,U,2.3461537,1.9230769,1.6538461,2.0769231,1.5769231
cyrkowy,U,2.9230769,2.5769231,1.9230769,2.3846154,2.2692308
pasożyt,U,1.3076923,4.3076925,3.1923077,5,5.5384617
sposób,U,3.3076923,1.6538461,1.5,1.6153846,1.3846154
maślany,U,3,1.5,1.2307693,1.2307693,2.1923077
odznaczać,U,3.3846154,1.6153846,1.7307693,1.8461539,1.5384616
szorstki,U,1.4230769,3.0384614,2.7692308,2.5384614,3.0769231
klimatyczny,U,4.3846154,1.3461539,1.7692307,1.6538461,1.2307693
wtargnąć,U,1.5384616,5.1538463,3.3461537,4.5384617,3.4615386
intymny,U,3.9230769,1.4615384,1.4615384,2.5,1.7307693
fakt,U,2.6538463,2.4230769,2.1153846,2.3461537,1.8461539
niechęć,U,1.3461539,4.076923,3.3846154,3.1538463,4.1923075
cierpliwy,U,4.3461537,1.8846154,1.6923077,1.6538461,1.3076923
odpierać,U,2.5,2.6153846,1.5769231,2.6923077,1.8076923
wujek,U,3.8846154,2,1.8076923,1.5,1.4230769
mango,U,4.730769,1.3846154,1.1923077,1.2307693,1.1923077
panujący,U,2.6153846,2.6923077,1.8076923,2.9615386,2.4230769
sikorka,U,4.076923,1.2692307,1.6153846,1.1923077,1.1923077
lamentować,U,1.0769231,3.7307692,3.8461537,2.5769231,3.8076923
ciekawy,U,4.769231,1.3076923,1.5,1.8076923,1.2692307
powiedzieć,U,3,1.3461539,1.5384616,2.3076923,1.1923077
porozumienie,U,4.423077,1.6153846,1.3846154,1.8461539,1.3846154
demontować,U,2,2.1153846,2.1923077,2.1153846,1.6923077
niewypał,U,1.5,3.6923077,2.9615386,3.6153846,2.4615386
programowy,U,1.8461539,2.1153846,1.5,1.9615384,2.0769231
paserstwo,U,1.3461539,3.7692308,2.3461537,2.8461537,4.1923075
pomyłka,U,1.5,4.3846154,3.5769231,3.5384614,2.6923077
chmura,U,3.3461537,2.1538463,2.4230769,2.1923077,1.7692307
oczekiwać,U,3.1538463,2.1153846,1.9230769,2.3076923,1.5
wyczekiwany,U,4.6153846,1.3461539,1.6538461,1.7692307,1.1538461
aromatyczny,U,4.5384617,1.5384616,1.4230769,1.3846154,1.3461539
las,U,5.3076925,1.2692307,1.5384616,2.8076923,1.2307693
zabraniać,U,1.4230769,4.576923,3.5384614,3.0769231,2.9615386
szlagier,U,3.0769231,1.8461539,1.7692307,1.7307693,2.0769231
podziemny,U,1.7307693,1.8461539,3,3.7307692,2.6153846
tropikalny,U,4.3461537,1.4615384,1.4615384,2.3461537,1.8461539
kamienny,U,1.9230769,1.9230769,1.8846154,2.0384614,1.4230769
uzdolniony,U,4.9615383,1.6923077,1.7307693,2.0769231,1.2692307
chwytać,U,3.0769231,1.5,1.3461539,1.8461539,1.4230769
wysportowany,U,4.730769,2.1538463,1.7692307,2.1923077,1.5
zasięg,U,2.3846154,2.4230769,1.5384616,2.0384614,1.5
tandem,U,3,1.5,1.5,2,1.6153846
interpretować,U,2.4615386,2.3846154,1.7692307,1.9615384,1.5769231
koszmar,U,1.2692307,3.2692308,3.6538463,5.3461537,3.6153846
smoczek,U,4.230769,1.7307693,1.5,1.8846154,1.7307693
metoda,U,2.8076923,1.7307693,1.5384616,1.9230769,1.4615384
jakość,U,4,1.7692307,1.5,1.9230769,1.4230769
parowiec,U,3.1538463,1.6923077,1.5769231,2.1153846,1.5
wiwatować,U,4.769231,1.6923077,1.3846154,1.9230769,1.3846154
aprobować,U,3.7692308,1.7692307,1.3846154,1.9230769,1.3846154
wypożyczać,U,2.5384614,2.2307692,1.8846154,2.2307692,1.7692307
klasyczny,U,3.3076923,1.6153846,1.8846154,1.5384616,1.4615384
pocieszać,U,4.1153846,2,3.5769231,2.2692308,1.4230769
rzucać,U,1.9230769,2.9230769,2.7307692,3.1538463,2.1538463
mutacja,U,1.8846154,2.6538463,2.1923077,2.8461537,2.8461537
kozaki,U,2.1923077,2,1.6923077,1.5769231,2.0769231
nosić,U,2.1538463,2.0769231,2.1153846,2.1153846,1.8076923
odrzucać,U,1.3461539,4.3076925,4.0384617,3.9615386,2.7692308
gniewny,U,1.2307693,4.6538463,2.6923077,3.8076923,2.6923077
szparagi,U,3.0384614,1.7692307,1.8076923,2.0769231,1.9230769
fabryka,U,2.0769231,2.4615386,2.4615386,2.7307692,2.5384614
fantazja,U,5.0384617,1.6923077,2,2.2307692,1.7307693
skrzat,U,3.2692308,1.7692307,1.4615384,1.7307693,1.8846154
terapeutyczny,U,3.3076923,2.1923077,1.9615384,2.4615386,1.6923077
kiepski,U,1.1153846,3.7692308,3.3846154,2.5769231,3
telewizyjny,U,2.1923077,2.4230769,2.0769231,1.7307693,2.6923077
kanclerz,U,1.8076923,2.1538463,2.0384614,2.2307692,1.8461539
talar,U,2.6923077,1.4615384,1.6538461,1.4615384,1.6923077
medyczny,U,2.5,2.0769231,1.9230769,3.3846154,2.5384614
morze,U,5.3461537,1.6153846,2.2692308,2.8846154,1.2692307
monarcha,U,2.0769231,2.7692308,2.4230769,3.2692308,2.7307692
poezja,U,4.3461537,2.0384614,2.7692308,2.1538463,2
odbierać,U,2.3846154,2.4230769,1.9615384,2.8076923,1.7307693
ulica,U,2.5384614,1.8846154,1.8076923,2.6923077,1.8076923
zderzenie,U,1.3461539,3.5384614,3,4.3846154,2.5
utalentowany,U,5.076923,2.1538463,1.8846154,1.7307693,1.5
urok,U,4.1153846,2.0769231,2.2307692,2.2307692,2.3076923
pojedynek,U,2.6153846,2.9615386,2.2307692,3.8076923,2.2692308
historia,U,3,2,2.6923077,2.3076923,2.1538463
konsumpcyjny,U,2.1153846,2.9230769,2.3846154,2.3461537,2.9615386
plan,U,3.6923077,1.6153846,1.6153846,2.6538463,1.3076923
językowy,U,2.2307692,2.3846154,2,1.9615384,2.0384614
egoistyczny,U,1.3461539,4.923077,3.3076923,2.4615386,4.1538463
bar,U,3.6153846,2.3461537,2.2307692,2.3076923,2.3461537
moralny,U,4.3076925,1.6923077,1.7692307,1.8461539,1.3076923
potężny,U,2.8076923,2.6538463,2.3461537,3.5769231,2.1923077
zdystansowany,U,1.7692307,2.3076923,2.5,2.5,1.9615384
zdobywać,U,5.230769,1.8846154,1.6538461,2.5769231,1.1538461
drobnoustrój,U,1.6153846,2.6153846,2.3461537,3.3461537,3.9615386
ciężar,U,1.5769231,3.3076923,3.0384614,3.2692308,2.1153846
jedność,U,4.4615383,1.7307693,1.8076923,1.7307693,1.3076923
pobudzenie,U,4.0384617,2.4230769,1.7692307,2.5,2.0384614
kurz,U,1.4230769,3.2692308,2.9230769,2.0384614,3.3076923
skruszony,U,2.3461537,1.9230769,3.3076923,2.8461537,1.6923077
cecha,U,2.5,2.0769231,1.5384616,1.7692307,1.5384616
dopomóc,U,4.5,2,1.9230769,2.0769231,1.5
atak,U,1.8846154,4.1923075,3.1153846,5,2.9615386
palma,U,4.2222223,1.2592592,1.1851852,1.1481482,1.1481482
zagorzały,U,2.3703704,2.5185184,1.925926,1.925926,2.2592592
uprawiać,U,4.259259,1.2962962,1.4444444,1.5925926,1.1111112
leczenie,U,2.5555556,2.6666667,3.6666667,4.0740743,2.5555556
żniwo,U,3.074074,2,2.074074,2.148148,1.7407408
przyrastać,U,2,1.7407408,1.7037038,2.0370371,2.0370371
dzielny,U,4.740741,1.4444444,1.6296296,2.1111112,1.2962962
rywal,U,2.0370371,3.2592592,2.2222223,3.2222223,2.1851852
prezerwatywa,U,3.2222223,1.8888888,1.8518518,2.851852,1.962963
rewolwer,U,2.2592592,3.1851852,2.7037036,4.185185,2.6666667
poziom,U,2.7407408,1.5185186,1.5185186,1.8888888,1.5555556
koniec,U,2.8888888,2.1111112,3,3.074074,1.3333334
skarbiec,U,4.5185184,1.4074074,1.4074074,1.7777778,1.2222222
kaganiec,U,1.5555556,2.7407408,3.0370371,3.2962964,2.5925925
rozpalać,U,3.7037036,1.6666666,1.3333334,1.925926,1.4074074
blizna,U,1.3703704,3,3.4814816,3.2592592,3.0370371
prosty,U,3.1851852,1.6296296,1.5925926,1.5925926,1.4814814
gol,U,5.259259,1.7037038,1.962963,1.4074074,1.2592592
pękać,U,1.7777778,2.7407408,2.7037036,2.925926,2.148148
myśleć,U,4.740741,1.962963,1.7407408,1.6666666,1.5555556
ból,U,1.5185186,3.9629629,4.6296296,4.6296296,3.5555556
filiżanka,U,3.5555556,1.3333334,1.3703704,1.2592592,1.6666666
debiutować,U,4.111111,1.5185186,1.5555556,3.3703704,1.3333334
pomówienie,U,1.2222222,4.037037,3.6666667,3.7777777,3.148148
kometa,U,3.7037036,1.3703704,1.4444444,1.962963,1.2592592
dramat,U,1.5925926,3.2592592,4.3333335,4.0740743,2.5185184
złośliwy,U,1.7037038,4.148148,3.0370371,2.925926,3.1851852
dziura,U,2.2222223,1.925926,1.8148148,2.3703704,1.8148148
wozić,U,3.074074,1.8518518,1.4814814,2,1.3333334
dokonywać,U,4.111111,1.5555556,1.4074074,2.0370371,1.2962962
kobra,U,1.7777778,2.074074,1.7037038,3.7037036,3.3333333
gąsienica,U,2.7407408,1.7407408,1.8888888,2.0370371,2.2962964
mord,U,1.2592592,5.2222223,5.2222223,5.259259,5.2222223
chcieć,U,4.3333335,1.7777778,2.0370371,2.148148,1.5925926
udział,U,3.6296296,1.6666666,1.4814814,2.074074,1.5185186
chudnąć,U,3.2222223,2.0370371,2.5555556,2.4444444,1.8888888
kulminacja,U,3.4814816,1.7407408,1.5925926,2.4074075,1.6666666
list,U,4.111111,2.1111112,2.4444444,2.3703704,1.5555556
instytucja,U,1.8888888,2.3333333,2.0370371,2.851852,2.2592592
wzniesienie,U,3.5185184,1.4814814,1.5185186,2.3333333,1.4444444
promil,U,2,2.5925925,2.2962964,2.3703704,2.7037036
wiosłować,U,3.074074,1.8148148,1.3703704,2.1851852,1.3333334
świeca,U,3.4444444,1.3703704,2.074074,1.8518518,1.5185186
rześki,U,4.740741,1.3333334,1.2592592,1.3703704,1.5185186
nieśmiały,U,1.6666666,1.962963,3,3.074074,1.6296296
wybryk,U,2.7037036,2.7407408,2.3703704,2.7037036,1.7777778
bażant,U,2.9629629,1.2962962,1.3333334,1.6666666,1.3703704
aspołeczny,U,1.6296296,2.4074075,3.2222223,2.9629629,2.148148
Pers,U,3.074074,1.6296296,1.6296296,1.8518518,1.4444444
obsługiwać,U,2.4814816,2.3333333,1.8148148,2.2962964,2.1851852
tabletka,U,1.7037038,2.1851852,2.5925925,3.2222223,2.3333333
cytryna,U,3.8148148,1.4074074,1.3333334,1.2962962,1.3333334
donosić,U,1.3333334,4.740741,3.3703704,3.5555556,4.5925927
obradować,U,2.5185184,2.3333333,1.8518518,2.1851852,1.8148148
krzywoprzysięstwo,U,1.2222222,3.8148148,3.4074075,3.4074075,4.259259
praktykant,U,2.8148148,2.148148,2.0370371,2.5555556,1.962963
narkotyk,U,1.962963,3.4444444,3.5185184,4.5925927,4.740741
perspektywa,U,4.3703704,1.4074074,1.4074074,2,1.2222222
kołyska,U,4.259259,1.6666666,1.6666666,1.962963,1.5555556
dostawać,U,4.962963,1.4814814,1.6296296,2.148148,1.4444444
oszczędności,U,4.6296296,1.5925926,1.7407408,2.1111112,1.2962962
pępek,U,2.8888888,1.7777778,1.7037038,1.7777778,1.7777778
wódka,U,3.0370371,2.2962964,2.7777777,2.3333333,3.3703704
napastować,U,1.3333334,4.2222223,3.925926,4.888889,4.9259257
następca,U,2.7777777,1.8888888,2.3333333,2.148148,1.5925926
Adriatyk,U,3.7777777,1.2592592,1.3703704,1.8518518,1.1111112
kandydatura,U,2.7037036,1.962963,1.8148148,2.4444444,1.8888888
terrorystyczny,U,1.4444444,4.259259,4.2222223,5.148148,4.740741
karcić,U,1.5555556,3.4814816,3.4444444,3.5555556,2.925926
wykład,U,2.8888888,1.962963,1.8888888,1.8148148,2.0370371
spowiedź,U,2.1851852,2.4814816,3,3.6296296,2.4444444
tworzenie,U,4.851852,1.7407408,1.7407408,1.7777778,1.3333334
ratować,U,4.851852,1.5185186,1.925926,3.148148,1.1851852
ewoluować,U,4,1.5925926,1.4814814,1.8888888,1.5555556
czynsz,U,1.2592592,2.851852,3.148148,3,2.6666667
rządzić,U,3.2962964,2.074074,1.8888888,2.5925925,1.8518518
wyjaśniać,U,2.851852,1.8518518,1.6666666,2,1.5185186
dąb,U,3.2962964,1.3703704,1.6296296,1.5925926,1.2962962
naciągać,U,1.8518518,3.9629629,2.7407408,3.0370371,3.3703704
plemię,U,2.4444444,1.5185186,1.4814814,2.074074,1.3703704
manager,U,3.2962964,2.148148,1.962963,2.1851852,1.6296296
dzwonić,U,3.5925925,2.2592592,1.8148148,2.3333333,1.4814814
wulkan,U,2.8888888,2.074074,2.2962964,3.4074075,1.962963
kanapka,U,4.148148,1.4074074,1.2962962,1.4444444,1.3333334
wybuch,U,1.7407408,3.148148,3.1111112,4.4444447,2.4444444
oskarżony,U,1.2592592,3.5185184,3.3333333,3.7037036,2.8148148
potrzebny,U,3.5555556,1.7037038,2,2.074074,1.4444444
przytakiwać,U,1.8518518,2.5185184,1.962963,1.962963,1.8888888
wiza,U,3.5925925,2.074074,1.8148148,2.2592592,1.4814814
dyktatura,U,1.5555556,3.925926,3.074074,3.6666667,3.6296296
pachnidło,U,3.3333333,1.4814814,1.8148148,1.7777778,1.962963
pilot,U,3,1.7037038,1.6296296,2.0370371,1.5555556
doświadczać,U,3.8888888,2.074074,2.4814816,2.5925925,1.8148148
napełniać,U,3.4444444,1.3333334,1.3703704,1.4814814,1.3703704
fryzura,U,3.5925925,1.8888888,1.3703704,1.5925926,1.4814814
gosposia,U,3.1111112,1.925926,1.7777778,1.6666666,1.5925926
koncentracyjny,U,1.5925926,3.6296296,4.3333335,4.2222223,4.037037
dal,U,2.7407408,1.7037038,2.074074,2.0370371,1.5185186
szpiegować,U,2.074074,3.0370371,2.2592592,3.4814816,2.851852
miniówka,U,3.8148148,1.5185186,1.3703704,1.4074074,1.925926
gruz,U,1.7407408,2.074074,2.4444444,2,1.962963
zdrowie,U,5.7777777,1.4444444,1.8888888,2.925926,1.4444444
zwalniać,U,1.6666666,3.2222223,3.148148,3.4074075,1.8888888
wymagać,U,2.7037036,2.6296296,2.1111112,2.7777777,1.5925926
drożdżowy,U,3.5185184,1.2962962,1.2962962,1.3703704,1.4814814
senat,U,1.5925926,2.7777777,1.8518518,1.925926,2.8148148
upomnienie,U,1.5185186,3.6296296,3.0370371,3.4074075,2.0370371
czar,U,5,1.3703704,1.4074074,1.8518518,1.2962962
szelma,U,1.7037038,2.5925925,2.2222223,2.074074,2
podminowany,U,1.3333334,3.2962964,3.2592592,3.4074075,2.5925925
sidła,U,1.3703704,2.7037036,3.1111112,3.7777777,2.9629629
perwersyjny,U,3.0370371,1.8148148,1.7037038,2.4444444,2.3333333
sumienie,U,3.2962964,2.3333333,3.2222223,3.3703704,2.5185184
gotówka,U,5.296296,1.4814814,1.5925926,1.8518518,1.2222222
słony,U,2.2222223,1.925926,1.8148148,1.7407408,2.2592592
maksimum,U,4.5185184,1.8148148,1.6666666,1.8888888,1.5925926
faza,U,3.8148148,1.5555556,1.5555556,1.7037038,1.4444444
spontaniczny,U,5.185185,1.8518518,1.5925926,2.4074075,1.4444444
odwyk,U,1.8888888,2.6666667,3.8888888,3.7407408,3.4814816
urzędnik,U,1.5925926,3.4074075,2.1851852,2.6296296,2.8888888
nauczycielka,U,3.0370371,2.4444444,2.1111112,2.5555556,1.7407408
profesjonalny,U,4.962963,1.4444444,1.4074074,1.7407408,1.4074074
śruba,U,2.074074,1.925926,1.8518518,2.1851852,1.925926
matura,U,4.0740743,2.8148148,2.6296296,4.0740743,2.1851852
złodziej,U,1.2962962,4.9259257,3.8148148,4.814815,4.5925927
zuchwały,U,2.2962964,3.0370371,2.2222223,2.1111112,2.6296296
przywództwo,U,4.037037,2.3703704,1.7037038,2.8148148,1.8518518
sen,U,5.6666665,1.4444444,1.6666666,2.6666667,1.2222222
solista,U,3.851852,1.4444444,1.3333334,1.6666666,1.2222222
mowa,U,4.296296,2.2592592,2,2.148148,1.6296296
nieodzowny,U,2.4074075,1.7037038,1.8888888,1.962963,1.5925926
zarazek,U,1.4814814,2.7037036,2.5555556,3.6666667,3.6296296
datek,U,3.148148,2.1851852,2.1111112,1.5925926,2.1111112
urwis,U,2.851852,3.1111112,2.1111112,2.1851852,1.962963
gwałtowny,U,1.6666666,3.1111112,2.2592592,3.3333333,2.3703704
nagranie,U,3.5185184,1.6296296,1.4074074,2.2222223,1.6296296
pomocnik,U,4.148148,1.8518518,1.8518518,2.4074075,1.7407408
minus,U,1.4444444,2.3333333,2.7407408,2.2222223,1.6296296
śliski,U,2,2.1851852,2.074074,2.7777777,2.5185184
teatr,U,5.2222223,1.7037038,2.1851852,1.5925926,1.3703704
balkon,U,3.6666667,1.5925926,1.5185186,2.4444444,1.5925926
krawat,U,3.2222223,1.4444444,1.3703704,1.3333334,1.4074074
pustka,U,1.2592592,2.4814816,4.5185184,3.7037036,2.2592592
znaczyć,U,3.3333333,1.7777778,1.5925926,1.925926,1.7407408
używać,U,2.8148148,1.6296296,1.6296296,2.148148,1.8888888
taktyczny,U,2.7037036,1.6666666,1.6296296,1.925926,1.4814814
generał,U,2.2592592,1.8518518,1.7777778,2.5925925,1.7407408
zamykać,U,1.7037038,2.2222223,2.4074075,2.5185184,2
zapach,U,4.5185184,1.5555556,1.4814814,1.4814814,2.0370371
zlecać,U,2.6296296,1.925926,1.7037038,2.2962964,1.5555556
ściemniać,U,1.8518518,3.6666667,2.6296296,2.5555556,3.148148
optymalny,U,4.111111,1.4074074,1.5185186,1.5555556,1.3333334
nauczyciel,U,2.6666667,2.2592592,1.5925926,2.2222223,1.7037038
rower,U,4.6666665,1.5555556,1.4814814,1.7777778,1.3703704
lekcja,U,2.4814816,1.8148148,2,2.3703704,1.925926
ruina,U,1.7407408,2.4074075,3.3333333,3.1851852,1.8518518
przebąkiwać,U,1.5185186,2.2222223,2.2592592,2.1851852,2
lalka,U,2.9629629,1.2222222,1.4814814,1.5555556,1.4074074
platyna,U,3.9629629,1.4444444,1.3703704,1.5185186,1.4444444
stok,U,3.2222223,1.2592592,1.4074074,2.1111112,1.3333334
widzieć,U,4.7777777,1.4074074,1.7407408,1.8148148,1.3703704
grad,U,1.8148148,2.1111112,2.2222223,2.5925925,1.5555556
głuchy,U,1.3703704,2.6296296,3.5925925,3.3333333,2.2592592
intensywny,U,3.7407408,1.7777778,1.7037038,1.925926,1.7777778
zainteresowany,U,4.111111,1.5555556,1.4074074,1.7037038,1.3333334
kangur,U,3.5555556,1.2962962,1.2592592,1.8518518,1.3333334
plaga,U,1.2222222,2.5185184,2.8148148,3.851852,3.3703704
oszczędzać,U,3.5555556,2,2.148148,2.2592592,1.5185186
wróg,U,1.4444444,4.5555553,2.7777777,4.4444447,3.2222223
warzywo,U,2.5925925,1.3703704,1.8518518,1.7407408,1.7777778
bezksiężycowy,U,2,1.3703704,2.1851852,1.6666666,1.2592592
logika,U,3.851852,1.5555556,1.5555556,1.5555556,1.5185186
cudzołóstwo,U,2,4.0740743,4.0740743,3.6666667,3.7037036
sztuka,U,4.962963,1.5185186,1.8518518,1.6296296,1.3333334
grupowy,U,3.2962964,1.8518518,1.7777778,2.2962964,1.8518518
czytelnia,U,3.4074075,1.7407408,1.5925926,1.4074074,1.2962962
szpiegostwo,U,1.8888888,3.3703704,2.4814816,3.7037036,3.1851852
dźgać,U,1.2962962,4,3.074074,4.4444447,3.6296296
fortepian,U,3.851852,1.2962962,2.148148,1.2962962,1.2592592
bolesny,U,1.4074074,3.4074075,4.5555553,4.259259,3.2962964
przezwyciężać,U,5.148148,1.7037038,1.3703704,2.2222223,1.2962962
adoptować,U,3.5925925,1.925926,2.2592592,2.8148148,1.4074074
przegrywać,U,1.2592592,4.703704,4.703704,3.4444444,2.5185184
łabędzi,U,3.6666667,1.2222222,1.7407408,1.4444444,1.2222222
budzić,U,2.851852,2.6296296,2.1851852,1.8888888,1.6296296
inicjatywa,U,4.148148,1.8518518,1.7037038,2.5185184,1.5185186
poszukiwać,U,3.7037036,1.7777778,1.962963,2.4074075,1.5925926
koszula,U,3.2962964,1.3333334,1.3703704,1.4074074,1.3333334
naturalny,U,4.6666665,1.3333334,1.4074074,1.4814814,1.3333334
popiół,U,1.8518518,1.8148148,2.4814816,2.5185184,2.0370371
przeszkoda,U,1.7407408,3.4814816,2.9629629,3.0370371,1.7777778
zaistnieć,U,4.740741,1.7777778,1.8148148,2.2592592,1.3333334
rabować,U,1.4444444,4.111111,3.4814816,4.296296,3.7037036
przemysłowy,U,2,1.925926,2.0370371,2.0370371,1.7777778
wieża,U,2.6296296,1.4444444,1.7037038,2.4074075,1.3333334
serce,U,5.3333335,1.4074074,2.5185184,2.3333333,1.2222222
mechaniczny,U,2.2222223,1.6296296,1.7777778,2.4074075,1.7777778
Wielkanocny,U,5,1.5555556,1.7407408,1.6666666,1.4814814
pointa,U,3.0370371,1.5555556,1.5925926,1.7777778,1.4074074
męczyć,U,1.7407408,3.5185184,3.2222223,2.7407408,2.7777777
zabiegany,U,2.4444444,2.148148,1.7777778,2,1.4814814
pąk,U,4.3703704,1.2592592,1.3333334,1.2222222,1.1851852
hańbić,U,1.3333334,4.3333335,3.5555556,3.2592592,3.8148148
nietrzeźwy,U,1.7777778,3.4814816,3.1851852,3.1851852,3.851852
wyspa,U,5.111111,1.3703704,1.8518518,2.2962964,1.4074074
węgiel,U,2.1111112,1.7777778,2,2.074074,1.8888888
ognisty,U,3.3333333,2.148148,1.5185186,2.5555556,1.4074074
dziecko,U,4.5925927,2.1851852,2,2.4444444,1.8518518
okno,U,3.5555556,1.3333334,1.962963,2.148148,1.2592592
osoba,U,4,1.7777778,1.6296296,2.148148,1.5185186
wysiłek,U,3.5925925,1.925926,1.925926,2.1111112,2
guz,U,1.1481482,3.6666667,4.703704,4.6666665,3.7037036
dostarczać,U,3.7407408,1.6666666,1.4814814,2,1.5555556
ufać,U,5.185185,1.8148148,1.8888888,2.6666667,1.4444444
drużynowy,U,3.3703704,2,1.8518518,1.962963,1.6296296
durnowaty,U,1.7407408,3.4444444,2.2962964,2.074074,2.8888888
asekuracyjny,U,3.2592592,1.5925926,1.6296296,2.925926,1.6666666
ambona,U,2.074074,2.4444444,1.925926,2.148148,2.2962964
bezsensowny,U,1.7407408,3.4444444,3.0370371,2.6666667,2.4074075
zawód,U,3.2962964,2.3703704,2.5925925,2.6296296,1.8148148
figura,U,4.111111,1.8888888,1.8888888,1.7777778,1.4444444
nędzny,U,1.5185186,2.7777777,4.037037,3.2592592,3.4814816
wybierać,U,3.8148148,1.925926,1.5925926,2.2222223,1.3333334
kobiecy,U,4.259259,1.6666666,1.5925926,1.6666666,1.4074074
strumień,U,3.851852,1.3333334,1.5925926,1.7037038,1.3333334
